128	KN196482.1	211377	3133669376
129	KZ559115.1	230843	3133931520
130	KZ208914.1	165120	3134193664
131	KZ208922.1	93070	3134455808
132	ML143373.1	270967	3134717952
133	ML143369.1	97763	3135242240
134	ML143366.1	409912	3135504384
135	ML143367.1	399183	3136028672
136	ML143372.1	396515	3136552960
137	ML143380.1	412368	3137077248
138	ML143377.1	519485	3137601536
139	ML143345.1	341066	3138125824
140	KQ458386.1	405389	3138650112
141	ML143358.1	270122	3139174400
142	KV575244.1	673059	3139698688
143	ML143381.1	403128	3140485120
144	KZ559100.1	44955	3141009408
145	ML143379.1	12295	3141271552
146	ML143354.1	454963	3141533696
147	ML143351.1	73265	3142057984
148	ML143353.1	25408	3142320128
149	ML143344.1	235734	3142582272
150	ML143349.1	276109	3142844416
151	KZ208912.1	589656	3143368704
152	ML143341.1	145975	3144155136
153	KZ208915.1	6367528	3144417280
154	KV880768.1	1927115	3150970880
155	KN196472.1	186494	3153068032
156	GL383545.1	179254	3153330176
157	GL383546.1	309802	3153592320
158	KI270824.1	181496	3154116608
159	KI270825.1	188315	3154378752
160	KQ090020.1	185507	3154640896
161	GL383547.1	154407	3154903040
162	KN538368.1	203552	3155165184
163	KI270826.1	186169	3155427328
164	KI270827.1	67707	3155689472
165	KZ559111.1	181167	3155951616
166	KI270829.1	204059	3156213760
167	KI270830.1	177092	3156475904
168	KI270831.1	296895	3156738048
169	KI270832.1	210133	3157262336
170	KI270902.1	106711	3157524480
171	KI270903.1	214625	3157786624
172	KZ559110.1	301637	3158048768
173	KI270927.1	218612	3158573056
174	GL877875.1	167313	3158835200
175	GL383549.1	120804	3159097344
176	GL383550.2	169178	3159359488
177	KQ090023.1	109323	3159621632
178	GL877876.1	408271	3159883776
179	GL383552.1	138655	3160408064
180	KI270904.1	572349	3160670208
181	GL383553.2	152874	3161456640
182	KI270835.1	238139	3161718784
183	GL383551.1	184319	3161980928
184	KI270837.1	40090	3162243072
185	KI270833.1	76061	3162505216
186	KI270834.1	119498	3162767360
187	KI270836.1	56134	3163029504
188	KZ208918.1	174808	3163291648
189	KZ559112.1	154139	3163553792
190	KI270838.1	306913	3163815936
191	KI270839.1	180306	3164340224
192	KI270840.1	191684	3164602368
193	KI270841.1	169134	3164864512
194	KI270842.1	37287	3165126656
195	KI270843.1	103832	3165388800
196	KQ090024.1	168146	3165650944
197	KQ090025.1	123480	3165913088
198	KI270844.1	322166	3166175232
199	KI270845.1	180703	3166699520
200	KI270846.1	1351393	3166961664
201	KI270847.1	1511111	3168534528
202	KZ208919.1	171798	3170107392
203	ML143368.1	264228	3170369536
204	KI270852.1	478999	3170893824
205	KI270848.1	327382	3171418112
206	GL383554.1	296527	3171942400
207	KI270906.1	196384	3172466688
208	GL383555.2	388773	3172728832
209	KI270851.1	263054	3173253120
210	KI270849.1	244917	3173777408
211	KI270905.1	5161414	3174039552
212	KI270850.1	430880	3179282432
213	KQ031389.1	2365364	3179806720
214	KI270853.1	2659700	3182428160
215	GL383556.1	192462	3185311744
216	GL383557.1	89672	3185573888
217	KI270855.1	232857	3185836032
218	KQ031390.1	169136	3186098176
219	KI270856.1	63982	3186360320
220	KQ090027.1	267463	3186622464
221	KQ090026.1	59016	3187146752
222	KZ208921.1	78609	3187408896
223	KI270854.1	134193	3187671040
224	KI270909.1	325800	3187933184
225	KV766197.1	246895	3188457472
226	KZ559114.1	116753	3188719616
227	GL383563.3	375691	3188981760
228	KI270861.1	196688	3189506048
229	GL383564.2	133151	3189768192
230	GL000258.2	1821992	3190030336
231	KI270860.1	178921	3191865344
232	KI270907.1	137721	3192127488
233	KI270862.1	391357	3192389632
234	GL383565.1	223995	3192913920
235	KI270908.1	1423190	3193176064
236	KV766198.1	276292	3194748928
237	KI270910.1	157099	3195273216
238	GL383566.1	90219	3195535360
239	JH159146.1	278131	3195797504
240	JH159147.1	70345	3196321792
241	JH159148.1	88070	3196583936
242	KI270857.1	2877074	3196846080
243	KI270858.1	235827	3199729664
244	KI270859.1	108763	3199991808
245	KZ559116.1	163186	3200253952
246	GL383567.1	289831	3200516096
247	GL383568.1	104552	3201040384
248	GL383569.1	167950	3201302528
249	GL383570.1	164789	3201564672
250	GL383571.1	198278	3201826816
251	GL383572.1	159547	3202088960
252	KI270863.1	167999	3202351104
253	KI270864.1	111737	3202613248
254	KQ458385.1	205101	3202875392
255	KI270912.1	174061	3203137536
256	KI270911.1	157710	3203399680
257	KV575254.1	99845	3203661824
258	KV575246.1	163926	3203923968
259	KV575256.1	223118	3204186112
260	KV575253.1	166713	3204448256
261	KV575252.1	178197	3204710400
262	KV575255.1	161095	3204972544
263	KV575259.1	171263	3205234688
264	KI270917.1	190932	3205496832
265	KI270918.1	123111	3205758976
266	KI270919.1	170701	3206021120
267	KV575247.1	170206	3206283264
268	KV575248.1	168131	3206545408
269	KV575250.1	241058	3206807552
270	KV575249.1	293522	3207069696
271	KV575257.1	100553	3207593984
272	KI270920.1	198005	3207856128
273	KI270921.1	282224	3208118272
274	KI270922.1	187935	3208642560
275	KI270923.1	189352	3208904704
276	KI270929.1	186203	3209166848
277	KI270930.1	200773	3209428992
278	KI270931.1	170148	3209691136
279	KI270932.1	215732	3209953280
280	KI270933.1	170537	3210215424
281	KI270882.1	248807	3210477568
282	KI270883.1	170399	3210739712
283	KI270884.1	157053	3211001856
284	KI270885.1	171027	3211264000
285	KI270886.1	204239	3211526144
286	KI270887.1	209512	3211788288
287	KI270888.1	155532	3212050432
288	KV575258.1	156965	3212312576
289	KV575251.1	159285	3212574720
290	KV575260.1	145691	3212836864
291	KI270889.1	170698	3213099008
292	KI270890.1	184499	3213361152
293	GL000209.2	177381	3213623296
294	KI270891.1	170680	3213885440
295	KI270914.1	205194	3214147584
296	KI270915.1	170665	3214409728
297	KI270916.1	184516	3214671872
298	GL949746.1	987716	3214934016
299	GL949747.2	729520	3215982592
300	GL949748.2	1064304	3216769024
301	GL949749.2	1091841	3218079744
302	GL949750.2	1066390	3219390464
303	GL949751.2	1002683	3220701184
304	GL949752.1	987100	3221749760
305	GL949753.2	796479	3222798336
306	GL383573.1	385657	3223846912
307	GL383574.1	155864	3224371200
308	GL383575.2	170222	3224633344
309	KI270866.1	43156	3224895488
310	GL383576.1	188024	3225157632
311	KI270867.1	233762	3225419776
312	KI270865.1	52969	3225681920
313	KI270938.1	1066800	3225944064
314	KI270868.1	61734	3227254784
315	KI270760.1	109528	3227516928
316	KI270762.1	354444	3227779072
317	GL383518.1	182439	3228303360
318	KI270759.1	425601	3228565504
319	KI270766.1	256271	3229089792
320	GL383519.1	110268	3229351936
321	KI270761.1	165834	3229614080
322	KQ458382.1	141019	3229876224
323	GL383520.2	366580	3230138368
324	KI270763.1	911658	3230662656
325	KQ458383.1	349938	3231711232
326	KI270765.1	185285	3232235520
327	KI270764.1	50258	3232497664
328	KQ983255.1	278659	3232759808
329	KQ458384.1	212205	3233284096
330	KV880763.1	551020	3233546240
331	KZ208904.1	166136	3234332672
332	KZ208905.1	140355	3234594816
333	KI270892.1	162212	3234856960
334	GL383577.2	128386	3235119104
335	KI270869.1	118774	3235381248
336	KI270870.1	183433	3235643392
337	KI270871.1	58661	3235905536
338	GL383578.2	63917	3236167680
339	GL383579.2	201197	3236429824
340	GL383580.2	74653	3236691968
341	GL383581.2	116689	3236954112
342	KI270872.1	82692	3237216256
343	KI270873.1	143900	3237478400
344	KI270874.1	166743	3237740544
345	GL383582.2	162811	3238002688
346	GL383583.2	96924	3238264832
347	KI270875.1	259914	3238526976
348	KI270876.1	263666	3238789120
349	KI270877.1	101331	3239313408
350	KI270878.1	186262	3239575552
351	KI270879.1	304135	3239837696
352	KB663609.1	74013	3240361984
353	KI270928.1	176103	3240624128
354	KN196485.1	156562	3240886272
355	KN196486.1	153027	3241148416
356	KQ458387.1	155930	3241410560
357	KQ458388.1	174749	3241672704
358	KQ759761.1	145162	3241934848
359	KI270769.1	120616	3242196992
360	KI270767.1	161578	3242459136
361	GL383521.1	143390	3242721280
362	KI270772.1	133041	3242983424
363	GL383522.1	123821	3243245568
364	KI270770.1	136240	3243507712
365	KI270893.1	161218	3243769856
366	KI270894.1	214158	3244032000
367	GL582966.2	96131	3244294144
368	KI270773.1	70887	3244556288
369	KI270776.1	174166	3244818432
370	KI270768.1	110099	3245080576
371	KI270774.1	223625	3245342720
372	KI270771.1	110395	3245604864
373	KI270775.1	138019	3245867008
374	KQ983256.1	535088	3246129152
375	KZ208907.1	181658	3246915584
376	KZ208908.1	140361	3247177728
377	JH636055.2	173151	3247439872
378	GL383526.1	180671	3247702016
379	KI270779.1	205312	3247964160
380	KI270777.1	173649	3248226304
381	KI270782.1	162429	3248488448
382	KI270783.1	109187	3248750592
383	KI270778.1	248252	3249012736
384	KI270895.1	162896	3249274880
385	KZ208909.1	175849	3249537024
386	KI270780.1	224108	3249799168
387	KI270924.1	166540	3250061312
388	ML143343.1	215443	3250323456
389	KI270781.1	113034	3250585600
390	KI270934.1	163458	3250847744
391	KZ559105.1	195063	3251109888
392	KI270935.1	197351	3251372032
393	KZ559101.1	164041	3251634176
394	KI270936.1	164170	3251896320
395	KZ559102.1	197752	3252158464
396	KI270937.1	165607	3252420608
397	KZ559103.1	302885	3252682752
398	KI270784.1	184404	3253207040
399	KQ983258.1	205407	3253469184
400	KV766193.1	420675	3253731328
401	GL383527.1	164536	3254255616
402	KI270790.1	220246	3254517760
403	GL383528.1	376187	3254779904
404	KI270787.1	111943	3255304192
405	GL000257.2	586476	3255566336
406	KI270785.1	119912	3256352768
407	KQ090013.1	90922	3256614912
408	KI270786.1	244096	3256877056
409	KI270788.1	158965	3257139200
410	KI270789.1	205944	3257401344
411	KI270896.1	378547	3257663488
412	KI270925.1	555799	3258187776
413	KQ090014.1	163749	3258974208
414	KQ090015.1	236512	3259236352
415	GL383532.1	82728	3259498496
416	KI270897.1	1144418	3259760640
417	GL383531.1	173459	3261071360
418	GL949742.1	226852	3261333504
419	GL339449.2	1612928	3261595648
420	KI270795.1	131892	3263430656
421	KI270791.1	195710	3263692800
422	GL383530.1	101241	3263954944
423	KI270898.1	130957	3264217088
424	KI270792.1	179043	3264479232
425	KI270796.1	172708	3264741376
426	KI270793.1	126136	3265003520
427	KI270794.1	164558	3265265664
428	KN196477.1	139087	3265527808
429	KV575243.1	362221	3265789952
430	KZ208910.1	135987	3266314240
431	KQ090017.1	82315	3266576384
432	GL383533.1	124736	3266838528
433	KB021644.2	185823	3267100672
434	KI270797.1	197536	3267362816
435	KI270798.1	271782	3267624960
436	KI270799.1	152148	3268149248
437	KI270800.1	175808	3268411392
438	KI270801.1	870480	3268673536
439	KI270802.1	75005	3269722112
440	KI270758.1	76752	3269984256
441	GL000250.2	4672374	3270246400
442	GL000251.2	4795265	3274964992
443	GL000252.2	4604811	3279945728
444	GL000253.2	4677643	3284664320
445	GL000254.2	4827813	3289382912
446	GL000255.2	4606388	3294363648
447	GL000256.2	4929269	3299082240
448	KI270804.1	157952	3304062976
449	KI270806.1	158166	3304325120
450	GL383534.2	119183	3304587264
451	KI270805.1	209988	3304849408
452	KI270899.1	190869	3305111552
453	KI270809.1	209586	3305373696
454	KI270803.1	1111570	3305635840
455	KI270807.1	126434	3306946560
456	KZ559106.1	172555	3307208704
457	KZ208913.1	680662	3307470848
458	KI270808.1	271455	3308257280
459	KI270811.1	292436	3308781568
460	KI270814.1	141812	3309305856
461	KI270810.1	374415	3309568000
462	KI270812.1	282736	3310092288
463	KI270815.1	132244	3310616576
464	KI270813.1	300230	3310878720
465	KI270816.1	305841	3311403008
466	KI270818.1	145606	3311927296
467	KI270817.1	158983	3312189440
468	KI270900.1	318687	3312451584
469	KI270819.1	133535	3312975872
470	KI270901.1	136959	3313238016
471	KI270820.1	36640	3313500160
472	KI270926.1	229282	3313762304
473	KZ559107.1	103072	3314024448
474	KI270821.1	985506	3314286592
475	KI270822.1	624492	3315335168
476	GL383539.1	162988	3316121600
477	GL383540.1	71551	3316383744
478	GL383541.1	171286	3316645888
479	GL383542.1	60032	3316908032
480	KI270823.1	439082	3317170176
481	KQ090018.1	163882	3317694464
482	KQ090019.1	134099	3317956608
483	KI270880.1	284869	3318218752
484	KI270881.1	144206	3318743040
485	KI270913.1	274009	3319005184
486	KV766199.1	188004	3319529472
487	KI270302.1	2274	3319791616
488	KI270303.1	1942	3320053760
489	KI270304.1	2165	3320315904
490	KI270305.1	1472	3320578048
491	KI270310.1	1201	3320840192
492	KI270311.1	12399	3321102336
493	KI270312.1	998	3321364480
494	KI270315.1	2276	3321626624
495	KI270316.1	1444	3321888768
496	KI270317.1	37690	3322150912
497	KI270320.1	4416	3322413056
498	KI270322.1	21476	3322675200
499	KI270329.1	1040	3322937344
500	KI270330.1	1652	3323199488
501	KI270333.1	2699	3323461632
502	KI270334.1	1368	3323723776
503	KI270335.1	1048	3323985920
504	KI270336.1	1026	3324248064
505	KI270337.1	1121	3324510208
506	KI270338.1	1428	3324772352
507	KI270340.1	1428	3325034496
508	KI270362.1	3530	3325296640
509	KI270363.1	1803	3325558784
510	KI270364.1	2855	3325820928
511	KI270366.1	8320	3326083072
512	KI270371.1	2805	3326345216
513	KI270372.1	1650	3326607360
514	KI270373.1	1451	3326869504
515	KI270374.1	2656	3327131648
516	KI270375.1	2378	3327393792
517	KI270376.1	1136	3327655936
518	KI270378.1	1048	3327918080
519	KI270379.1	1045	3328180224
520	KI270381.1	1930	3328442368
521	KI270382.1	4215	3328704512
522	KI270383.1	1750	3328966656
523	KI270384.1	1658	3329228800
524	KI270385.1	990	3329490944
525	KI270386.1	1788	3329753088
526	KI270387.1	1537	3330015232
527	KI270388.1	1216	3330277376
528	KI270389.1	1298	3330539520
529	KI270390.1	2387	3330801664
530	KI270391.1	1484	3331063808
531	KI270392.1	971	3331325952
532	KI270393.1	1308	3331588096
533	KI270394.1	970	3331850240
534	KI270395.1	1143	3332112384
535	KI270396.1	1880	3332374528
536	KI270411.1	2646	3332636672
537	KI270412.1	1179	3332898816
538	KI270414.1	2489	3333160960
539	KI270417.1	2043	3333423104
540	KI270418.1	2145	3333685248
541	KI270419.1	1029	3333947392
542	KI270420.1	2321	3334209536
543	KI270422.1	1445	3334471680
544	KI270423.1	981	3334733824
545	KI270424.1	2140	3334995968
546	KI270425.1	1884	3335258112
547	KI270429.1	1361	3335520256
548	KI270435.1	92983	3335782400
549	KI270438.1	112505	3336044544
550	KI270442.1	392061	3336306688
551	KI270448.1	7992	3336830976
552	KI270465.1	1774	3337093120
553	KI270466.1	1233	3337355264
554	KI270467.1	3920	3337617408
555	KI270468.1	4055	3337879552
556	KI270507.1	5353	3338141696
557	KI270508.1	1951	3338403840
558	KI270509.1	2318	3338665984
559	KI270510.1	2415	3338928128
560	KI270511.1	8127	3339190272
561	KI270512.1	22689	3339452416
562	KI270515.1	6361	3339714560
563	KI270516.1	1300	3339976704
564	KI270517.1	3253	3340238848
565	KI270518.1	2186	3340500992
566	KI270519.1	138126	3340763136
567	KI270521.1	7642	3341025280
568	KI270522.1	5674	3341287424
569	KI270528.1	2983	3341549568
570	KI270529.1	1899	3341811712
571	KI270530.1	2168	3342073856
572	KI270538.1	91309	3342336000
573	KI270539.1	993	3342598144
574	KI270544.1	1202	3342860288
575	KI270548.1	1599	3343122432
576	KI270579.1	31033	3343384576
577	KI270580.1	1553	3343646720
578	KI270581.1	7046	3343908864
579	KI270582.1	6504	3344171008
580	KI270583.1	1400	3344433152
581	KI270584.1	4513	3344695296
582	KI270587.1	2969	3344957440
583	KI270588.1	6158	3345219584
584	KI270589.1	44474	3345481728
585	KI270590.1	4685	3345743872
586	KI270591.1	5796	3346006016
587	KI270593.1	3041	3346268160
588	KI270706.1	175055	3346530304
589	KI270707.1	32032	3346792448
590	KI270708.1	127682	3347054592
591	KI270709.1	66860	3347316736
592	KI270710.1	40176	3347578880
593	KI270711.1	42210	3347841024
594	KI270712.1	176043	3348103168
595	KI270713.1	40745	3348365312
596	KI270714.1	41717	3348627456
597	KI270715.1	161471	3348889600
598	KI270716.1	153799	3349151744
599	KI270717.1	40062	3349413888
600	KI270718.1	38054	3349676032
601	KI270719.1	176845	3349938176
602	KI270720.1	39050	3350200320
603	KI270721.1	100316	3350462464
604	KI270722.1	194050	3350724608
605	KI270723.1	38115	3350986752
606	KI270724.1	39555	3351248896
607	KI270725.1	172810	3351511040
608	KI270726.1	43739	3351773184
609	KI270727.1	448248	3352035328
610	KI270728.1	1872759	3352559616
611	KI270729.1	280839	3354656768
612	KI270730.1	112551	3355181056
613	KI270731.1	150754	3355443200
614	KI270732.1	41543	3355705344
615	KI270733.1	179772	3355967488
616	KI270734.1	165050	3356229632
617	KI270735.1	42811	3356491776
618	KI270736.1	181920	3356753920
619	KI270737.1	103838	3357016064
620	KI270738.1	99375	3357278208
621	KI270739.1	73985	3357540352
622	KI270740.1	37240	3357802496
623	KI270741.1	157432	3358064640
624	KI270742.1	186739	3358326784
625	KI270743.1	210658	3358588928
626	KI270744.1	168472	3358851072
627	KI270745.1	41891	3359113216
628	KI270746.1	66486	3359375360
629	KI270747.1	198735	3359637504
630	KI270748.1	93321	3359899648
631	KI270749.1	158759	3360161792
632	KI270750.1	148850	3360423936
633	KI270751.1	150742	3360686080
634	KI270752.1	27745	3360948224
635	KI270753.1	62944	3361210368
636	KI270754.1	40191	3361472512
637	KI270755.1	36723	3361734656
638	KI270756.1	79590	3361996800
639	KI270757.1	71251	3362258944
--sjdbOverhang = 100 taken from the generated genome
Started loading the genome: Sun Aug 25 19:03:50 2024

Genome: size given as a parameter = 3441100229
SA: size given as a parameter = 26267789505
SAindex: size given as a parameter = 1
Read from SAindex: pGe.gSAindexNbases=14  nSAi=357913940
nGenome=3441100229;  nSAbyte=26267789505
GstrandBit=32   SA number of indices=6367948970
Shared memory is not used for genomes. Allocated a private copy of the genome.
Genome file size: 3441100229 bytes; state: good=1 eof=0 fail=0 bad=0
Loading Genome ... done! state: good=1 eof=0 fail=0 bad=0; loaded 3441100229 bytes
SA file size: 26267789505 bytes; state: good=1 eof=0 fail=0 bad=0
Loading SA ... done! state: good=1 eof=0 fail=0 bad=0; loaded 26267789505 bytes
Loading SAindex ... done: 1565873619 bytes
Finished loading the genome: Sun Aug 25 19:07:27 2024

Processing splice junctions database sjdbN=390941,   pGe.sjdbOverhang=100 
alignIntronMax=alignMatesGapMax=0, the max intron size will be approximately determined by (2^winBinNbits)*winAnchorDistNbins=589824
Loaded transcript database, nTr=237012
Loaded exon database, nEx=1499012
Opening the file: /tmp/tmpv5py2j95/STARtmp//Unmapped.out.mate0.thread0 ... ok
Opening the file: /tmp/tmpv5py2j95/STARtmp//Unmapped.out.mate1.thread0 ... ok
Opening the file: /tmp/tmpv5py2j95/STARtmp//Unmapped.out.mate0.thread1 ... ok
Opening the file: /tmp/tmpv5py2j95/STARtmp//Unmapped.out.mate1.thread1 ... ok
Opening the file: /tmp/tmpv5py2j95/STARtmp//Unmapped.out.mate0.thread2 ... ok
Opening the file: /tmp/tmpv5py2j95/STARtmp//Unmapped.out.mate1.thread2 ... ok
Opening the file: /tmp/tmpv5py2j95/STARtmp//Unmapped.out.mate0.thread3 ... ok
Opening the file: /tmp/tmpv5py2j95/STARtmp//Unmapped.out.mate1.thread3 ... ok
Created thread # 1
Created thread # 2
Created thread # 3
